ID_CLIENTE,SAFRA_REF,INADIMPLENTE
1292049196559782171,2021-11,1.52%
1292049196559782171,2021-11,1.52%
1292049196559782171,2021-11,1.52%
3591324331706630867,2021-10,0.68%
3591324331706630867,2021-10,1.39%
3591324331706630867,2021-11,0.15%
2382123267535341265,2021-10,1.92%
2808145376905474927,2021-10,1.19%
2808145376905474927,2021-11,0.22%
2808145376905474927,2021-11,0.32%
7750874287225529604,2021-10,1.41%
7750874287225529604,2021-10,1.45%
7750874287225529604,2021-10,7.07%
7750874287225529604,2021-11,0.88%
7750874287225529604,2021-11,1.00%
6969348581033924947,2021-10,1.66%
6969348581033924947,2021-10,2.53%
6969348581033924947,2021-10,1.32%
6969348581033924947,2021-10,1.50%
6969348581033924947,2021-10,2.65%
6969348581033924947,2021-11,0.69%
6969348581033924947,2021-11,0.85%
6969348581033924947,2021-11,0.69%
6969348581033924947,2021-11,1.33%
6969348581033924947,2021-11,0.85%
5931905128207886847,2021-10,2.66%
8252215766413781202,2021-10,0.34%
2645324649046215594,2021-10,1.03%
2645324649046215594,2021-10,1.34%
2645324649046215594,2021-10,1.41%
2645324649046215594,2021-10,0.95%
2645324649046215594,2021-11,0.83%
2645324649046215594,2021-11,0.46%
2645324649046215594,2021-11,0.83%
2645324649046215594,2021-11,1.11%
2645324649046215594,2021-11,0.83%
6916556752218696485,2021-10,0.30%
6916556752218696485,2021-10,0.21%
6916556752218696485,2021-10,0.21%
6916556752218696485,2021-10,0.21%
6916556752218696485,2021-10,0.47%
6916556752218696485,2021-10,0.11%
6916556752218696485,2021-10,0.31%
6916556752218696485,2021-10,0.25%
6916556752218696485,2021-10,0.31%
6916556752218696485,2021-10,0.31%
6916556752218696485,2021-11,38.88%
6916556752218696485,2021-11,0.34%
6916556752218696485,2021-11,0.47%
6916556752218696485,2021-11,0.47%
6916556752218696485,2021-11,0.36%
6916556752218696485,2021-11,1.00%
6916556752218696485,2021-11,0.47%
6916556752218696485,2021-11,0.38%
4210463673385510745,2021-10,0.63%
4210463673385510745,2021-10,0.16%
4210463673385510745,2021-11,63.85%
4210463673385510745,2021-11,0.54%
4210463673385510745,2021-11,0.64%
4679462479444735708,2021-10,0.17%
4679462479444735708,2021-10,54.64%
4679462479444735708,2021-10,0.28%
4679462479444735708,2021-11,0.40%
4679462479444735708,2021-11,0.40%
7177785309735471560,2021-10,0.52%
7177785309735471560,2021-10,0.38%
7177785309735471560,2021-10,0.29%
7177785309735471560,2021-10,0.41%
7177785309735471560,2021-11,0.47%
7177785309735471560,2021-11,0.31%
7177785309735471560,2021-11,0.54%
8385636129786687263,2021-10,0.06%
8385636129786687263,2021-10,0.12%
8385636129786687263,2021-11,0.25%
8313765100460016738,2021-10,4.81%
8313765100460016738,2021-10,38.06%
8313765100460016738,2021-10,36.12%
8313765100460016738,2021-10,4.62%
8313765100460016738,2021-11,1.65%
8163895533020293251,2021-10,11.05%
8163895533020293251,2021-10,32.92%
8163895533020293251,2021-11,8.77%
8163895533020293251,2021-11,27.31%
5577659616907513811,2021-10,15.70%
5577659616907513811,2021-11,49.77%
5577659616907513811,2021-11,15.56%
2771214050521171719,2021-10,0.09%
2771214050521171719,2021-11,0.09%
2771214050521171719,2021-11,0.09%
2771214050521171719,2021-11,0.07%
824632039241482307,2021-10,1.04%
4071158585850879204,2021-10,0.82%
4071158585850879204,2021-10,0.21%
4071158585850879204,2021-11,0.30%
4071158585850879204,2021-11,0.33%
4071158585850879204,2021-11,0.33%
4071158585850879204,2021-11,0.30%
6486277549325701534,2021-10,1.08%
6486277549325701534,2021-11,1.33%
4995217181024687397,2021-10,0.32%
4995217181024687397,2021-10,0.32%
4995217181024687397,2021-11,0.23%
4995217181024687397,2021-11,0.23%
2870813069335519467,2021-10,5.55%
340285351737204923,2021-10,0.16%
340285351737204923,2021-10,0.07%
340285351737204923,2021-10,0.07%
8287608084245946173,2021-10,0.29%
8287608084245946173,2021-10,0.71%
8287608084245946173,2021-10,0.71%
8287608084245946173,2021-10,0.62%
8287608084245946173,2021-11,0.45%
8287608084245946173,2021-11,0.45%
8287608084245946173,2021-11,0.45%
8287608084245946173,2021-11,0.45%
1977574645216036803,2021-10,2.11%
1977574645216036803,2021-11,8.97%
1977574645216036803,2021-11,3.94%
3095686599956852697,2021-10,0.09%
3095686599956852697,2021-10,0.16%
3095686599956852697,2021-11,0.17%
3095686599956852697,2021-11,0.17%
4593070249039532001,2021-10,0.49%
4593070249039532001,2021-11,0.40%
4593070249039532001,2021-11,0.40%
4045739494965095560,2021-10,0.56%
4045739494965095560,2021-10,0.46%
4045739494965095560,2021-10,0.41%
4045739494965095560,2021-10,0.50%
4045739494965095560,2021-10,0.49%
4045739494965095560,2021-11,0.04%
4045739494965095560,2021-11,0.09%
4045739494965095560,2021-11,0.04%
4045739494965095560,2021-11,0.09%
4045739494965095560,2021-11,0.13%
4045739494965095560,2021-11,0.11%
4045739494965095560,2021-11,0.11%
7085295800541340563,2021-10,3.82%
7085295800541340563,2021-10,74.44%
7085295800541340563,2021-10,0.39%
7085295800541340563,2021-10,0.10%
7085295800541340563,2021-10,65.34%
7085295800541340563,2021-10,0.36%
7085295800541340563,2021-11,46.81%
7085295800541340563,2021-11,0.10%
7085295800541340563,2021-11,0.10%
6238903426443761049,2021-10,0.31%
6238903426443761049,2021-10,0.31%
6238903426443761049,2021-10,0.25%
6238903426443761049,2021-10,0.25%
6238903426443761049,2021-10,0.25%
6238903426443761049,2021-10,0.31%
6238903426443761049,2021-10,0.30%
6238903426443761049,2021-11,0.68%
6238903426443761049,2021-11,0.69%
6238903426443761049,2021-11,0.69%
8826489829259520138,2021-10,8.88%
8826489829259520138,2021-11,0.87%
8826489829259520138,2021-11,5.65%
8826489829259520138,2021-11,0.87%
5166128847048245697,2021-10,7.77%
5166128847048245697,2021-10,7.46%
5166128847048245697,2021-10,5.44%
5166128847048245697,2021-11,1.12%
5166128847048245697,2021-11,1.17%
4465150716052427320,2021-10,3.33%
4465150716052427320,2021-11,2.63%
4465150716052427320,2021-11,0.55%
4465150716052427320,2021-11,2.63%
7595945751692012281,2021-10,3.05%
7595945751692012281,2021-10,4.59%
2493305884832539159,2021-10,6.57%
2493305884832539159,2021-10,13.54%
324916756972236008,2021-10,0.38%
324916756972236008,2021-10,0.38%
324916756972236008,2021-10,0.27%
324916756972236008,2021-10,0.68%
324916756972236008,2021-10,0.33%
324916756972236008,2021-11,0.12%
324916756972236008,2021-11,0.21%
8994944800097997361,2021-10,0.10%
8994944800097997361,2021-11,0.12%
8994944800097997361,2021-11,0.12%
8706851346184249504,2021-10,1.25%
8706851346184249504,2021-10,0.81%
8706851346184249504,2021-11,2.50%
8706851346184249504,2021-11,1.09%
3713742318997880410,2021-10,19.25%
3713742318997880410,2021-10,11.48%
3022528659032597047,2021-10,0.51%
3022528659032597047,2021-10,1.03%
3022528659032597047,2021-11,0.68%
3022528659032597047,2021-11,0.77%
5440313607363845188,2021-10,0.92%
5440313607363845188,2021-11,0.07%
5383359512938607117,2021-10,0.42%
3263212305228307743,2021-10,0.16%
3263212305228307743,2021-11,0.44%
3263212305228307743,2021-11,0.09%
2598475569074240783,2021-10,0.75%
2598475569074240783,2021-10,0.32%
2598475569074240783,2021-11,0.12%
1617695035450525647,2021-10,0.79%
1617695035450525647,2021-10,0.54%
1617695035450525647,2021-10,0.27%
1617695035450525647,2021-10,13.95%
1617695035450525647,2021-10,13.95%
1617695035450525647,2021-10,13.95%
1617695035450525647,2021-11,0.20%
3634047863995720708,2021-10,0.17%
3634047863995720708,2021-10,0.21%
1951407691087813358,2021-10,10.82%
1951407691087813358,2021-11,0.69%
1951407691087813358,2021-11,0.69%
6817075905797098547,2021-10,15.78%
6817075905797098547,2021-10,15.78%
6817075905797098547,2021-10,20.24%
6817075905797098547,2021-11,4.41%
472772897496154354,2021-10,6.64%
472772897496154354,2021-11,0.14%
2550506309527280168,2021-10,2.61%
6681781879793693802,2021-10,0.25%
6681781879793693802,2021-11,0.19%
4008627434689715639,2021-10,16.27%
4008627434689715639,2021-11,28.93%
5753677550753111444,2021-10,0.11%
5753677550753111444,2021-10,0.15%
5753677550753111444,2021-10,0.19%
5753677550753111444,2021-10,0.22%
5753677550753111444,2021-11,0.11%
6198047969028248384,2021-10,0.70%
6198047969028248384,2021-10,0.50%
6198047969028248384,2021-11,4.23%
924957821424248698,2021-10,0.32%
924957821424248698,2021-10,0.25%
924957821424248698,2021-10,0.23%
924957821424248698,2021-11,0.55%
924957821424248698,2021-11,0.55%
1003144834589372198,2021-10,0.36%
1003144834589372198,2021-10,0.66%
1003144834589372198,2021-10,0.33%
1003144834589372198,2021-10,0.26%
1003144834589372198,2021-10,0.11%
1003144834589372198,2021-10,0.28%
1003144834589372198,2021-11,0.22%
1003144834589372198,2021-11,0.19%
1003144834589372198,2021-11,0.13%
1003144834589372198,2021-11,0.18%
1003144834589372198,2021-11,0.17%
1003144834589372198,2021-11,0.25%
1003144834589372198,2021-11,0.17%
1003144834589372198,2021-11,0.18%
6858769421191999702,2021-10,0.82%
6858769421191999702,2021-11,1.63%
7707459425750676368,2021-10,87.47%
2006188298374001315,2021-10,0.73%
2006188298374001315,2021-11,0.08%
8512214463586144353,2021-10,2.26%
8512214463586144353,2021-10,5.19%
8512214463586144353,2021-11,1.53%
8512214463586144353,2021-11,3.03%
1477629972594346481,2021-10,3.77%
1477629972594346481,2021-11,4.69%
1477629972594346481,2021-11,4.75%
3660744270380078352,2021-10,34.19%
3660744270380078352,2021-10,25.16%
3660744270380078352,2021-11,25.04%
3660744270380078352,2021-11,32.92%
3660744270380078352,2021-11,25.75%
3660744270380078352,2021-11,65.78%
417157680860985231,2021-10,1.33%
417157680860985231,2021-10,90.97%
417157680860985231,2021-10,0.84%
417157680860985231,2021-10,0.87%
417157680860985231,2021-10,0.74%
417157680860985231,2021-10,0.35%
417157680860985231,2021-11,0.04%
417157680860985231,2021-11,0.03%
417157680860985231,2021-11,0.04%
417157680860985231,2021-11,0.04%
8348574220426911086,2021-10,19.09%
8348574220426911086,2021-10,19.09%
8348574220426911086,2021-10,5.63%
8348574220426911086,2021-10,3.62%
8348574220426911086,2021-11,2.31%
187117706370645370,2021-10,0.91%
187117706370645370,2021-10,1.17%
187117706370645370,2021-10,3.42%
187117706370645370,2021-11,1.38%
187117706370645370,2021-11,66.72%
187117706370645370,2021-11,1.11%
187117706370645370,2021-11,0.74%
8255085612985072878,2021-10,8.38%
8255085612985072878,2021-11,9.69%
8255085612985072878,2021-11,9.69%
8343941262792249232,2021-10,0.58%
8343941262792249232,2021-10,0.58%
8343941262792249232,2021-10,0.58%
8343941262792249232,2021-10,0.58%
8343941262792249232,2021-11,0.24%
3977861004707764824,2021-10,4.07%
3977861004707764824,2021-10,8.30%
3977861004707764824,2021-10,5.00%
3977861004707764824,2021-10,5.00%
3977861004707764824,2021-10,4.19%
3977861004707764824,2021-10,2.90%
3977861004707764824,2021-10,7.40%
3977861004707764824,2021-10,4.48%
3977861004707764824,2021-10,4.43%
3977861004707764824,2021-11,2.27%
3977861004707764824,2021-11,2.27%
3977861004707764824,2021-11,4.64%
3977861004707764824,2021-11,1.41%
3977861004707764824,2021-11,1.41%
3977861004707764824,2021-11,2.27%
3977861004707764824,2021-11,1.41%
7458891296671174680,2021-10,15.55%
7458891296671174680,2021-10,11.61%
2371917341091102894,2021-10,0.50%
2371917341091102894,2021-10,0.36%
2371917341091102894,2021-10,0.43%
465309249432033993,2021-10,0.99%
465309249432033993,2021-10,1.29%
465309249432033993,2021-10,1.23%
465309249432033993,2021-11,32.92%
465309249432033993,2021-11,32.92%
465309249432033993,2021-11,34.95%
465309249432033993,2021-11,32.92%
1717812527056208209,2021-10,2.07%
1717812527056208209,2021-11,3.07%
3629889536335411116,2021-10,1.33%
2408009918678280470,2021-10,0.48%
2408009918678280470,2021-10,0.62%
2408009918678280470,2021-10,0.62%
2408009918678280470,2021-10,0.62%
2408009918678280470,2021-10,0.61%
2408009918678280470,2021-10,0.47%
2408009918678280470,2021-11,0.15%
2408009918678280470,2021-11,0.14%
2408009918678280470,2021-11,0.20%
2408009918678280470,2021-11,0.14%
5883155883105348987,2021-10,3.48%
5883155883105348987,2021-10,5.51%
5883155883105348987,2021-10,4.23%
5883155883105348987,2021-10,5.11%
5883155883105348987,2021-10,2.87%
5883155883105348987,2021-10,2.51%
5883155883105348987,2021-10,3.06%
5883155883105348987,2021-10,1.74%
5883155883105348987,2021-11,4.89%
5883155883105348987,2021-11,0.32%
5883155883105348987,2021-11,0.45%
5883155883105348987,2021-11,4.89%
5883155883105348987,2021-11,0.59%
5883155883105348987,2021-11,0.94%
5883155883105348987,2021-11,2.39%
5883155883105348987,2021-11,0.63%
5883155883105348987,2021-11,5.92%
2619109825960703851,2021-10,0.43%
2619109825960703851,2021-10,0.74%
2619109825960703851,2021-11,0.24%
2619109825960703851,2021-11,0.49%
2619109825960703851,2021-11,0.49%
2619109825960703851,2021-11,0.24%
8729164666041467296,2021-10,4.87%
3472934456083131714,2021-10,60.12%
3472934456083131714,2021-10,0.19%
3472934456083131714,2021-11,0.22%
6546850858912852316,2021-10,0.86%
6546850858912852316,2021-10,0.86%
2397171153213063761,2021-10,0.69%
2397171153213063761,2021-10,0.98%
2397171153213063761,2021-10,0.35%
2397171153213063761,2021-11,1.06%
2397171153213063761,2021-11,2.15%
2397171153213063761,2021-11,1.46%
2397171153213063761,2021-11,1.52%
2397171153213063761,2021-11,1.70%
2397171153213063761,2021-11,2.05%
1044568737046072781,2021-10,4.75%
1044568737046072781,2021-10,2.48%
1044568737046072781,2021-10,3.66%
1044568737046072781,2021-11,4.51%
1044568737046072781,2021-11,2.08%
5306165689101138983,2021-10,2.28%
8733525963966339207,2021-10,1.11%
8733525963966339207,2021-10,0.91%
8733525963966339207,2021-10,1.26%
8733525963966339207,2021-11,70.95%
3137879241768961145,2021-10,0.46%
3137879241768961145,2021-10,0.46%
3137879241768961145,2021-10,0.51%
3137879241768961145,2021-11,0.23%
3137879241768961145,2021-11,0.31%
8901696535927078963,2021-10,1.75%
8901696535927078963,2021-10,1.33%
8901696535927078963,2021-10,1.53%
8901696535927078963,2021-11,72.23%
8901696535927078963,2021-11,2.90%
8901696535927078963,2021-11,1.96%
8724731934863284019,2021-10,0.88%
8724731934863284019,2021-10,1.05%
8724731934863284019,2021-10,0.97%
8724731934863284019,2021-11,1.16%
8724731934863284019,2021-11,17.00%
8724731934863284019,2021-11,1.20%
8724731934863284019,2021-11,1.20%
4335865859049992260,2021-10,0.43%
4335865859049992260,2021-10,0.12%
4335865859049992260,2021-10,0.16%
4335865859049992260,2021-10,0.11%
4335865859049992260,2021-11,0.20%
4335865859049992260,2021-11,0.19%
4335865859049992260,2021-11,0.39%
5999145415800242177,2021-10,0.18%
5999145415800242177,2021-10,0.17%
5999145415800242177,2021-11,3.33%
5999145415800242177,2021-11,0.35%
5999145415800242177,2021-11,1.46%
8213533889694327948,2021-10,0.09%
8213533889694327948,2021-10,0.09%
8213533889694327948,2021-10,0.07%
8213533889694327948,2021-10,0.08%
8213533889694327948,2021-11,0.55%
8213533889694327948,2021-11,0.55%
8213533889694327948,2021-11,0.55%
8213533889694327948,2021-11,0.55%
8213533889694327948,2021-11,0.50%
6721448955097663572,2021-10,7.34%
6721448955097663572,2021-10,7.34%
6721448955097663572,2021-10,10.30%
6721448955097663572,2021-10,11.93%
6721448955097663572,2021-10,3.69%
6721448955097663572,2021-11,2.55%
5263285038415073073,2021-10,1.59%
5263285038415073073,2021-10,1.59%
3036967290595689189,2021-10,0.37%
1192891347324061812,2021-10,0.20%
1192891347324061812,2021-10,0.20%
1192891347324061812,2021-10,0.24%
1192891347324061812,2021-10,0.35%
1192891347324061812,2021-10,0.35%
1192891347324061812,2021-10,0.42%
1192891347324061812,2021-11,0.57%
1192891347324061812,2021-11,0.57%
1192891347324061812,2021-11,0.76%
1192891347324061812,2021-11,0.76%
1192891347324061812,2021-11,0.57%
1192891347324061812,2021-11,0.57%
1192891347324061812,2021-11,0.57%
5048392903148444335,2021-10,3.58%
5048392903148444335,2021-11,1.61%
1276604410881911401,2021-10,2.52%
1276604410881911401,2021-10,2.52%
1276604410881911401,2021-10,3.50%
1276604410881911401,2021-10,3.50%
1276604410881911401,2021-10,0.81%
1276604410881911401,2021-11,0.45%
1276604410881911401,2021-11,0.76%
1276604410881911401,2021-11,0.66%
1329553496073467331,2021-10,3.89%
761746217261797478,2021-10,0.07%
761746217261797478,2021-10,0.07%
761746217261797478,2021-11,0.03%
761746217261797478,2021-11,0.03%
2983174282784691273,2021-10,0.06%
2983174282784691273,2021-10,0.06%
2983174282784691273,2021-10,0.07%
2983174282784691273,2021-11,9.80%
5122095358293179297,2021-10,0.92%
5122095358293179297,2021-10,1.71%
5122095358293179297,2021-11,0.20%
5122095358293179297,2021-11,38.51%
5122095358293179297,2021-11,0.51%
3480297543931395935,2021-10,1.69%
3480297543931395935,2021-10,2.18%
5058298901476893676,2021-10,1.14%
5058298901476893676,2021-11,0.09%
5058298901476893676,2021-11,0.07%
8464809590757561185,2021-10,0.86%
8464809590757561185,2021-10,0.45%
8464809590757561185,2021-10,0.55%
8464809590757561185,2021-10,0.55%
8464809590757561185,2021-11,7.22%
8464809590757561185,2021-11,56.39%
8464809590757561185,2021-11,20.45%
8464809590757561185,2021-11,7.22%
6941381638534728190,2021-10,0.70%
6941381638534728190,2021-11,15.19%
6941381638534728190,2021-11,0.41%
6941381638534728190,2021-11,0.41%
6941381638534728190,2021-11,0.41%
3355881107559250653,2021-10,3.06%
3355881107559250653,2021-10,2.35%
3355881107559250653,2021-10,3.06%
3355881107559250653,2021-10,3.06%
3355881107559250653,2021-10,3.06%
3355881107559250653,2021-10,2.36%
3355881107559250653,2021-11,1.51%
3355881107559250653,2021-11,19.26%
3355881107559250653,2021-11,0.42%
3355881107559250653,2021-11,0.42%
6118873739225005756,2021-10,0.57%
6118873739225005756,2021-10,0.60%
6826420906256954294,2021-10,0.12%
8536980239903840341,2021-10,0.38%
8536980239903840341,2021-10,0.13%
8536980239903840341,2021-10,0.12%
8536980239903840341,2021-11,0.14%
8536980239903840341,2021-11,0.12%
1192810733461560329,2021-10,0.83%
1192810733461560329,2021-10,59.57%
1192810733461560329,2021-10,0.72%
1192810733461560329,2021-10,0.92%
1192810733461560329,2021-10,48.82%
1192810733461560329,2021-11,0.26%
1192810733461560329,2021-11,0.31%
1192810733461560329,2021-11,0.30%
1192810733461560329,2021-11,0.31%
4489904752023469353,2021-10,0.42%
4489904752023469353,2021-10,0.14%
4489904752023469353,2021-11,1.47%
4489904752023469353,2021-11,0.09%
5880041582322293710,2021-10,0.55%
5880041582322293710,2021-10,2.47%
5880041582322293710,2021-10,1.63%
5880041582322293710,2021-10,1.61%
5880041582322293710,2021-10,2.00%
5880041582322293710,2021-10,1.61%
5108407319813072955,2021-10,0.48%
5108407319813072955,2021-10,0.23%
5108407319813072955,2021-10,0.18%
5108407319813072955,2021-10,0.37%
5108407319813072955,2021-11,0.07%
5108407319813072955,2021-11,0.11%
4740535838297269949,2021-10,6.38%
4740535838297269949,2021-11,2.52%
4740535838297269949,2021-11,2.66%
2467590416042313927,2021-10,2.74%
2467590416042313927,2021-11,0.45%
8909740532547211288,2021-10,0.36%
8909740532547211288,2021-10,0.29%
8909740532547211288,2021-10,0.27%
8909740532547211288,2021-11,0.40%
8909740532547211288,2021-11,0.40%
